highway_type,lanes,maxspeed_kmph,temperature,humidity,visibility,wind_speed,hour_of_day,is_weekend,safety_level
tertiary,3,84,-4.1534624871171,92.00774491704942,8287.090392091905,4.354192023028033,12,1,risk
tertiary,6,87,14.50235325819224,54.914755319579776,6732.959147939857,1.0271945741856303,7,0,risk
residential,2,115,-1.9701151768753267,93.43695845610851,1798.9642246948588,3.9636771687337284,20,0,risk
tertiary,1,78,40.43784084666441,79.16879988826614,1159.2997176876331,10.953439284239169,17,0,risk
trunk,2,38,33.96965271221109,93.64928673805164,7579.922485829464,16.86259446915594,15,0,risk
primary,1,115,41.522187084009886,42.60347480768091,2955.575327158641,5.857499105593028,13,1,risk
unclassified,4,65,7.3533322712104425,90.04382979723447,9000.01145491573,11.451721559220152,14,0,safe
residential,4,98,4.5468392175382775,72.85831761193394,2504.158599704432,23.469290275359743,0,0,high_risk
motorway,3,115,19.583864645423,88.51859599025224,2014.902659322656,6.047116199569688,0,0,risk
primary,1,72,2.592172282263782,23.7408011048933,5427.246019736395,5.872254149295503,20,0,risk
tertiary,4,113,-1.1012788239094249,62.122122654014035,7932.778679076669,2.029864770508108,9,1,risk
secondary,6,83,28.292530474649737,86.6818753744798,2896.7356467112345,2.6881760946064484,18,1,risk
motorway,6,59,29.680011142337186,74.23427379691347,8224.938279232028,23.60321497538449,2,0,risk
trunk,3,38,11.724030406202832,45.957239301911194,6976.787543382734,14.692725748796603,16,1,safe
secondary,3,99,25.152713396624087,56.250032552288395,2303.4738017574878,18.45980413215357,19,0,risk
residential,2,90,43.84865813627596,79.99640808832623,2917.349316571724,10.49888560369464,9,1,risk
service,4,33,30.075172884374524,27.229883037798714,901.1021805392254,3.4081049208485785,7,0,risk
unclassified,2,34,-3.9029266201218005,81.49687270139313,9659.015149064035,8.472705082093071,14,0,safe
tertiary,4,50,29.34804774934223,97.92991090768848,8504.099084374511,12.075685379763515,9,0,safe
primary,3,58,29.017609607594572,51.527491885765386,7976.195211537056,0.9208954275825826,1,1,safe
trunk,5,57,8.414392544441627,47.20193082367838,9178.540098540589,18.879806490643624,20,1,risk
trunk,4,92,30.526458632498105,89.41511017449136,9758.956100773588,23.808787598976384,11,0,risk
service,2,91,39.12106042434751,48.86799410234872,6243.471320089323,16.64914045767583,8,0,high_risk
primary,2,119,13.242053061913676,98.63241862877518,8365.913951815754,11.99216886551215,15,0,safe
trunk,4,108,24.344465871275233,35.56768742588365,7176.506216557646,15.628037093814918,22,0,risk
tertiary,1,51,30.80068204664218,72.31370959406011,7630.6294178588005,4.454215400570957,17,0,safe
secondary,3,33,30.023795066077028,93.29870666505721,207.86518295089564,21.752826027721632,6,0,risk
motorway,2,42,39.596373906302794,95.23334341060209,4526.85387204041,16.409095270025173,20,0,risk
service,3,54,20.072037357077644,85.12477395586737,7477.662924241943,0.5119615281099832,19,0,risk
unclassified,4,65,39.281091172947356,77.02444739133523,5573.116086764123,18.863449403777594,5,0,risk
secondary,2,106,6.772507281347156,98.74090355326277,5468.672376212532,16.560393652028964,4,0,risk
primary,2,96,35.88756236199521,94.84440953593472,6686.74772054575,5.8662967325768705,1,0,risk
tertiary,3,107,16.181095886063485,74.3453892525356,1195.0445569197948,2.630173224825411,20,0,safe
service,3,42,5.987563219203366,60.596191738948534,491.9961608108702,22.619245035548783,17,1,risk
tertiary,2,119,44.836410703973144,42.23979472159503,7818.875217119222,14.535119255341437,3,0,risk
tertiary,6,31,-0.8818934095859721,40.624771418384924,5584.620608687402,19.194289254836807,4,0,risk
secondary,2,119,17.988627162913023,43.940224448714396,6330.417637035367,17.302874914657725,23,1,risk
unclassified,1,92,20.230755504973107,71.33691858274304,3340.2070713517833,17.25649354482702,6,0,risk
trunk,4,94,19.935856810400253,83.78632685911487,706.296854859786,22.222457406290776,15,0,high_risk
trunk,1,78,29.62715691030185,43.3986754483941,5265.947499600453,12.760462745904144,14,0,safe
unclassified,3,42,28.195004605814553,54.780138099199135,690.7712173373612,11.804590165861686,21,1,safe
primary,2,80,5.458134171613253,44.95101473719582,1252.4360960017127,11.422476772862264,4,0,safe
primary,4,114,37.4955717546069,37.25787923724876,7562.87999076098,22.03388100764374,2,1,risk
primary,6,96,31.871083931099932,59.74528644319878,555.2259184630848,14.497648457058737,18,0,risk
tertiary,4,78,33.92709075430588,89.91656981978758,1637.7666764500616,20.571388091131016,22,1,risk
service,5,53,29.585170893767298,84.88630244724074,6874.978501964653,13.523289517065958,0,1,risk
trunk,5,45,15.477832069782576,83.5948509432635,542.1640351885766,10.268089249060703,14,1,risk
unclassified,2,38,31.784437433510227,99.75287114382182,7711.667179829156,9.564342645390166,17,0,safe
secondary,2,93,6.100526713716047,63.905226413057036,9070.990281865745,22.81816565220994,6,1,risk
motorway,2,57,5.7688460852537915,60.99249147681196,729.5216204112867,22.37330946664553,10,0,risk
tertiary,2,61,36.324197049053566,47.701941318192674,946.8000570646736,7.408256277296413,13,0,risk
service,4,51,6.050144616232387,79.09848843699223,372.9255842748718,13.86865759579814,7,0,risk
service,5,74,43.46351262142614,82.20236519817851,4239.266455585573,8.432512446000553,5,0,high_risk
tertiary,2,51,11.455770644741364,81.69608232293069,9173.00653170214,21.244542468505763,11,1,safe
service,3,46,44.14012698525095,20.55926283193393,6377.078926720013,18.47428829883224,12,1,risk
unclassified,4,98,21.868959395685376,20.55360764678614,209.43854710039432,13.615976390446452,20,1,risk
unclassified,3,66,-3.840629920672496,59.917708549634774,7780.710581975887,7.8475638291801815,3,1,risk
primary,4,50,40.887893104012356,57.78111712029719,4137.609136083589,8.8340392885231,7,0,safe
secondary,6,78,32.181883277985975,36.23771416195169,2099.143873944792,17.410888413723917,11,0,risk
service,2,32,17.5941246825466,20.725047854931553,7946.057483174058,7.126721011807291,10,1,safe
unclassified,3,74,23.736682576943117,69.49905129741062,9348.524974894683,4.115397350985949,2,0,safe
secondary,2,33,3.1763104304060192,27.56230112003965,4781.909156931616,11.62387559044326,4,0,risk
tertiary,1,78,18.475111613716702,65.12453386750306,266.0993712288953,19.737229420591007,0,1,high_risk
motorway,1,84,7.330338184011779,79.15303115183693,7832.203972905798,9.935881809676891,15,0,risk
residential,1,102,0.2062381218696938,57.35419105922597,2033.2038996742904,4.057996552125301,8,1,high_risk
unclassified,2,39,35.95287278346749,91.00640388716543,2668.8089307610026,21.235289698732988,15,0,safe
service,3,49,-3.492934113873598,43.24075302225512,6124.3390722828635,8.934216978727969,18,0,safe
tertiary,2,53,-0.487934116629142,42.758758336584165,2701.363975351115,4.655540236527883,14,0,safe
trunk,4,52,26.702338373462442,48.886116043502895,6712.311981342201,14.287898025589406,12,0,safe
secondary,4,90,12.220803012783858,20.91401499230008,3201.4792209517077,12.151553108073756,15,0,safe
trunk,2,49,38.3961454292557,99.74678095689266,7812.544214954578,15.31250944644521,10,0,risk
trunk,4,101,30.407505230812497,39.290961416800315,8878.237863836188,15.947543226232982,23,1,risk
primary,2,83,22.346116540341786,96.46822995738331,9942.912991545985,14.185198382587998,0,1,risk
secondary,4,99,12.677663843622014,92.03656581983859,7896.1467294308,1.8480429161440908,1,0,risk
secondary,4,35,25.121762779522022,98.0510975278107,9384.071072335988,10.692487868467968,5,0,safe
tertiary,5,71,10.10393996367484,45.61840327748175,4401.014917076798,4.231618767885475,20,1,safe
tertiary,3,41,22.775585303620108,89.37688820122916,4243.654654151089,9.965023886022609,2,0,safe
unclassified,2,53,15.400511574876834,45.905482764662004,5897.359069682498,7.537863380988338,15,0,safe
unclassified,3,30,10.437649315643837,47.08504071677976,2050.2312528055118,24.03311795290542,23,0,risk
motorway,5,73,18.76274513040143,37.19047776742313,2913.684810498728,1.5519621008009021,18,1,risk
primary,6,88,34.36912127079028,23.630180222425796,1154.713266722882,20.363424021564807,12,1,risk
secondary,3,86,37.18049145687209,24.832959335559536,6007.5506647368875,17.9258980396671,3,1,risk
tertiary,3,101,33.16389424634885,78.37883999347162,8219.426272723513,22.59324940534094,18,0,risk
primary,4,43,15.422258622400989,71.84230351521323,877.3254894970462,8.623813675076702,12,0,safe
unclassified,1,41,8.85303627088751,37.17714956158498,9156.72684650345,19.10004238701811,21,0,safe
primary,3,105,20.800264608689556,78.80110467686382,1037.0783658970277,7.417417440702153,21,0,safe
tertiary,5,42,6.254862519599429,43.16394584658384,5617.591005032437,15.042562253644826,12,0,safe
primary,2,86,5.076896849383338,72.09005959618595,7354.34242767866,3.126780986264227,4,0,risk
secondary,2,38,30.685405113716214,73.00191283069631,162.2269040990529,3.553582834509736,19,1,risk
tertiary,1,83,-0.9053735899997593,44.82347354294192,3499.9706797185227,9.231361853753532,6,0,risk
service,4,114,5.118178016089468,76.37118555525758,8435.19244336061,13.496088063567557,5,1,risk
tertiary,3,80,36.17763635882828,91.46964177124686,577.9181792504061,4.653251652709614,7,0,risk
primary,2,45,42.55909054248523,91.16593075811728,4627.633132156502,15.912277534273805,2,0,risk
unclassified,5,74,-1.565765689030564,31.61117546129125,5508.110828011466,1.545392346111349,7,0,risk
primary,4,75,1.6345290838881352,32.58865402036281,7041.669311707281,21.767991916398604,0,0,risk
unclassified,4,46,25.36543714606377,69.24920875110308,7913.273955133185,23.727170395484332,11,0,safe
service,1,83,27.376833413559652,93.84257366373379,148.90901954907662,19.64426799324646,15,0,high_risk
motorway,5,65,-3.4238907346443535,54.67269869707812,7073.875024411194,11.361587671036737,1,0,risk
primary,2,116,7.211266679968908,27.688805255894717,8698.587258166472,2.4013179897388577,12,1,safe
secondary,4,70,5.84171088464953,89.1867051661188,8587.580564313328,23.789021313475395,23,0,risk
motorway,3,106,21.817640529522013,63.66640077233993,2939.3837270048903,6.253352608426058,13,0,safe
service,3,117,-1.6686519527850008,93.91915299189691,2713.1888356457107,9.168017253206195,18,0,high_risk
residential,4,105,43.549332595180346,63.957958374839265,1906.7720077056908,21.01865386717038,19,1,high_risk
trunk,2,52,20.247388139504228,91.40922672712253,8700.698572890053,14.358876757596947,8,0,safe
unclassified,6,90,7.403013475648223,23.09360352150481,3256.3367714499823,19.815622536270713,9,1,risk
secondary,1,34,19.154679915717498,95.55700060084325,3995.3603672175786,17.701058425138044,20,1,risk
tertiary,2,106,39.89751716910223,33.415785832983495,6304.454501972197,19.306890322865318,17,0,risk
tertiary,4,98,44.874558043808825,72.6918957719842,9229.954262913074,10.894959371358226,17,0,risk
secondary,2,58,3.0991463464912155,34.24236236842909,867.9321818951315,15.451816993041545,0,0,high_risk
primary,1,47,12.094505853101882,28.55854461056449,7638.546356479436,22.952369830013474,8,0,risk
unclassified,2,47,31.427129933097206,68.88073987633513,903.6988833777597,15.943641656142942,2,0,risk
primary,2,80,31.543041152228497,37.72006248073499,9041.913887212268,12.279580010740077,18,0,safe
primary,2,69,31.708105101819058,30.489378869350503,2360.0221149820945,3.0017477722007384,23,0,safe
secondary,1,34,16.106077852509088,47.335867239217826,1032.052847603913,5.509242264162287,20,0,safe
tertiary,3,108,16.980762533402693,75.93571786822835,1828.858814610592,16.05893376965476,5,0,risk
motorway,2,106,43.0650534697866,89.44988889770838,5763.134284989364,10.507206766533765,11,0,risk
motorway,6,66,43.36017279210967,72.92891972067139,9059.452737126016,4.468962586776609,4,1,risk
service,2,111,2.1077209327658597,36.9052767173476,6093.624185082315,12.543455525067479,9,1,risk
primary,5,82,1.7903552784596144,72.72917935198093,9780.333742468129,2.78655348958792,9,0,risk
primary,5,48,6.992087424044479,35.71247741192571,5569.945825633081,21.829602300015807,19,0,risk
unclassified,3,39,23.037638638971817,63.46447412533236,9895.575890386826,5.112657834978088,6,0,safe
service,2,105,11.611829762342971,97.27080103546739,2482.189744620918,22.541135581377212,11,0,risk
residential,3,84,32.07454629934042,68.07658485376034,1206.3547368246616,19.753949264236194,4,1,high_risk
trunk,4,87,-4.850993460883453,40.25786460107117,2859.249827094763,2.33732529136077,10,0,risk
primary,6,40,17.71334991827796,90.05770384553341,8562.683989234267,21.951448819795843,2,0,risk
motorway,3,67,-0.006632353900505095,31.222584687974155,1680.9261733746323,23.222245666387945,10,0,risk
residential,3,38,26.044485229967574,52.811977591091186,1539.6198859168874,17.239932258193328,20,0,safe
motorway,4,57,37.79378899596302,28.5322173942344,5621.76856341345,20.21877424610082,1,1,risk
unclassified,4,54,42.784977945943595,52.99435920102069,8224.16031740322,13.581696039960384,20,0,safe
tertiary,3,41,33.74299518254293,71.91857585902753,2069.512088959288,9.928075640127979,12,0,safe
service,6,71,23.034890873213303,55.08009986196616,2937.4940286523038,2.3850858551289655,5,0,risk
tertiary,1,99,2.3299206781428037,72.48568935817647,5625.213531041226,21.066007805371697,18,1,high_risk
secondary,3,54,6.843035472017949,21.14961647413992,306.52857911034914,15.299521588255665,5,1,risk
service,2,112,2.752986070620671,63.20747368781716,898.051755815554,19.16946061333108,2,0,high_risk
secondary,2,50,41.0796155006659,93.32986989424901,9213.027115917166,1.9446300050116994,0,1,risk
tertiary,3,39,42.42000876727122,97.48576120393587,9357.655760641659,10.295475057752016,17,1,risk
residential,2,72,15.662550161663816,59.30183344835775,1756.9912302473467,11.31175126035856,13,0,safe
tertiary,4,75,-4.903134543156657,79.09708301015421,6224.551013808026,23.039286829414156,12,0,risk
trunk,6,43,40.46119647748171,92.90465305300566,5795.71332955633,17.558786521627667,3,1,high_risk
motorway,3,88,15.782078332391514,25.7585549645143,4285.754377243303,19.76568348457693,6,1,risk
service,1,119,0.3712243968538136,36.05937465325947,9012.143373568004,12.419781460742396,6,1,risk
trunk,3,105,24.842487399804025,85.4109068666803,4805.900389991873,18.442315170790987,15,1,risk
trunk,4,62,37.280239754919826,88.41566449575829,5814.054234176292,12.956307785330248,17,1,risk
unclassified,2,70,42.39469113423375,20.302254816278165,9770.610286570933,18.221334246844144,1,0,risk
residential,4,69,29.595411558037874,30.783446910601626,5454.097980772039,23.042605638862838,23,0,risk
unclassified,1,76,31.30036923275979,50.39799395667266,8855.423057793198,6.304277641629649,17,0,safe
residential,5,98,13.67623139061914,89.36120627776072,3171.439604407344,1.9855924908144114,11,0,risk
residential,1,91,43.55036956390059,87.22693221954394,9100.488806221503,17.70886097857424,4,0,high_risk
service,4,75,16.95904732497103,26.37907738863297,6262.193087982189,1.2970201642620167,12,0,safe
trunk,6,71,36.02269689618443,24.253734817468306,5344.68325531982,13.417291963900302,19,1,risk
motorway,2,109,16.614696716214343,78.19771859732211,4964.025605716303,1.673779458625055,1,0,risk
motorway,2,69,3.6568395636916264,60.67332410860135,5900.4519327126845,5.997947971363121,17,1,risk
tertiary,3,33,23.576309951868446,61.963201816316854,6482.548798237253,13.440658054509047,9,0,safe
secondary,6,55,27.04970580630779,20.16652098799362,9683.92548055105,5.801977204700553,5,0,safe
secondary,2,116,21.345772294757104,63.392991426349006,7969.394465032356,4.867592057154807,14,0,safe
motorway,5,49,39.67603772945205,54.71639361996142,5775.952076850518,24.187979695131016,3,0,high_risk
residential,4,119,13.590643646533234,33.1857506392181,2170.92746848963,16.421832556483974,22,0,risk
trunk,3,52,0.5041279596687085,49.627829702833786,3752.399033612509,20.18168641513522,10,0,risk
residential,3,82,14.513943199427615,74.3907972083947,3029.645729520069,6.657807889949366,23,0,risk
secondary,3,96,7.666696032048241,42.423196078431246,8863.138769333767,2.0064529996450755,7,0,safe
trunk,5,101,16.884701911235588,69.4534839733033,966.9708909356782,12.38254134224025,0,1,high_risk
service,2,73,29.86917620438234,47.20074135263243,742.304259129991,12.636041417945117,5,0,high_risk
motorway,1,65,22.05256114152902,43.507433500773224,2834.219762624387,21.733733595327045,19,0,risk
tertiary,3,86,16.561849569530356,21.594573369577567,6496.690646835334,15.7981070357031,15,0,risk
unclassified,5,30,4.727013282887171,38.449581540288435,8922.653083700974,5.11801016043422,12,0,safe
residential,1,64,30.137328724453823,97.20001675813752,4591.048191292714,15.810889573507259,20,0,risk
motorway,6,74,42.537480302112925,49.32312435271648,9802.98112076898,13.55750185060211,10,1,risk
secondary,1,42,36.244346284093865,67.15366449656801,7858.011778333831,3.1427636128117857,15,1,safe
residential,2,116,9.311155051285695,91.52780223912234,1894.7954729377338,11.468333178418549,2,0,risk
unclassified,1,54,13.869555521184562,83.3667437259162,5327.906976194367,10.052934641198933,14,1,safe
motorway,4,59,37.82706103443973,61.35005945559409,2393.6415576913096,0.36105260587863675,10,1,safe
primary,4,44,44.397618410328235,60.825006672963184,4329.030417762793,7.168492235982374,13,0,safe
secondary,1,113,22.892241251955625,86.0837749229797,1920.5706229976377,18.789149676086186,18,0,risk
primary,3,61,-2.133786456779708,77.47793718207402,3782.1016097752554,4.98411829367908,4,0,risk
motorway,4,48,43.60684788857188,27.732155166552346,5166.20739495889,14.005238600944903,19,1,risk
tertiary,5,90,30.58062014238854,73.07234761940879,9632.36914083633,11.037908117193707,4,0,risk
service,4,46,44.679868285585506,59.08504409323035,5549.05348746701,17.360623738091213,6,0,risk
secondary,2,34,20.44478835331364,29.793599951708494,3087.006931366833,7.694846184572884,4,0,safe
secondary,1,93,-1.2984356297043211,49.029106391736406,4139.875210055716,22.392527547787957,23,0,high_risk
residential,4,87,13.805456458883462,30.208952399355606,7682.210176259421,23.19778975241039,16,1,risk
unclassified,3,36,27.848284849465784,85.84580132066783,3808.214661676101,22.91953061952778,11,1,risk
residential,6,100,37.02447783043425,34.68568821225177,9026.570869747153,12.659038990762708,7,1,risk
tertiary,2,31,10.46466890087218,24.794434649511345,2436.6732914089694,6.64174389641104,5,0,safe
residential,4,31,37.967873925822595,50.96443300816692,8768.618397412854,8.503550518693928,13,0,safe
unclassified,2,74,22.83598424380119,53.421403587456275,5796.147229072747,18.381197649215974,18,0,risk
unclassified,4,95,33.15089938113195,87.63366713172073,8227.198999019325,16.25891004964653,18,0,risk
tertiary,4,82,3.2387943413559093,54.3593342958275,4146.253975121237,17.998491108686505,17,0,risk
secondary,2,34,33.47942604584283,98.41122306906723,9980.356576662145,22.131418694966083,7,0,risk
trunk,3,109,31.284884739157043,66.38297268669808,1542.495456300339,7.75671546699706,14,0,safe
service,3,75,32.72618382816445,35.133749088136746,9470.081010044723,8.571127672054216,12,0,safe
secondary,4,38,14.271945859062289,30.715413024268123,1926.4404616605948,19.153761870078085,2,1,risk
trunk,3,64,33.00112095439518,98.35403166655512,4368.017589401662,1.6805808738649453,10,0,safe
secondary,2,84,10.481144646307815,74.83161967276308,8237.66464408864,10.510979481988421,13,0,safe
service,2,117,11.099694816338246,43.8972149699692,3120.440313419775,20.284842808610275,20,0,risk
trunk,3,118,14.960025872580232,34.94283378052285,1926.2847816385884,13.064721775718525,14,1,risk
residential,2,44,-4.156640913257066,77.97614503324844,6476.5374650182375,4.4516359581183025,17,1,risk
service,1,33,36.82609919122228,49.78855983212212,4608.540328414739,17.468201713983746,11,1,risk
service,2,73,23.43248180895025,47.267348406245446,7286.15600060332,17.08747886165945,22,0,risk
service,4,89,-4.026161481039299,48.65081439155808,2665.189175683752,17.20466955421154,7,0,high_risk
motorway,4,77,35.77498635517596,54.46283748230138,6718.769003064887,7.7064497376206385,13,1,safe
motorway,3,119,32.69780791484067,94.46051775697214,6942.238362444884,16.861934574603964,18,0,risk
tertiary,2,89,1.8294469188211968,62.06948225826142,5237.914409880459,14.376179161098754,7,0,risk
service,5,76,43.27331279907885,36.29573896874369,2001.149212945192,0.8041731165209537,0,0,high_risk
motorway,3,42,-2.337835646800702,39.204982158993296,8337.854202929082,11.56361932313416,1,0,risk
trunk,4,62,-0.011598307459682822,85.37811352744737,957.908313402295,7.307369146545395,16,1,high_risk
residential,1,66,30.054147457069668,58.51257706258377,2626.2368917054196,8.157737045584074,11,1,risk
motorway,1,89,39.89976392558432,70.68105027628744,6601.361907038548,11.803558428509655,22,0,risk
secondary,2,60,18.759458002107188,44.6501126083082,5119.565195701935,12.551790182995589,14,0,safe
tertiary,4,118,27.480240471737396,55.017916702988636,9506.02717996023,17.775492409281657,21,1,risk
motorway,4,65,-2.9395652129226857,74.05909317228335,2224.9826684985815,24.73955480796946,7,0,risk
motorway,4,44,36.209689833326,25.229633038184673,4490.740107623134,8.583273478810636,3,1,safe
secondary,2,86,1.7280425336431744,21.069249626542998,4440.824097591706,0.9988787143385774,19,0,risk
residential,5,105,5.368899021817086,52.72216967317186,2035.4756429458805,24.064239684440807,18,0,high_risk
motorway,3,102,38.794075858339596,29.5088932727315,7628.125763585622,16.377609123954727,11,0,risk
tertiary,3,87,16.55217076059175,69.09286459274617,4557.9563998130925,8.046991272153015,0,1,risk
unclassified,4,33,-4.412387020100773,75.02346091316468,3258.745036674584,5.60555349723545,17,1,risk
motorway,2,59,13.899462528461754,51.40016098161744,8753.600523864003,15.461086798341922,23,0,risk
unclassified,6,50,28.54174502481353,51.69781921060604,1414.9784339779317,3.1816372977877814,20,1,safe
trunk,1,32,3.1243079444378647,96.5182257044492,7082.287879313161,5.830817102973654,1,1,risk
tertiary,6,64,9.115156000569984,26.746617189562798,6940.324750766896,15.241069814604344,3,0,risk
tertiary,3,66,35.8924726801676,61.09812203546361,2801.4273622785945,5.252641057159241,16,0,safe
motorway,2,60,-1.9098564960482634,79.10993816370984,7524.630945028266,16.276974393731315,12,0,risk
service,4,49,42.13726267503164,60.23003821273121,9677.521677621837,2.223061472168439,19,1,risk
motorway,3,36,-3.9338963259643656,32.40274891182413,6281.32195937056,1.6457011637523862,8,0,risk
secondary,5,106,43.972082098564755,28.82737822310218,1107.0125959923275,18.779162769890597,9,0,high_risk
tertiary,2,93,33.88533050763975,72.22860124798311,1376.771754131177,9.455128342287603,4,1,risk
primary,5,100,25.690320058771686,69.70376273734313,560.7463916932425,15.19444280967244,0,1,high_risk
residential,2,41,-4.914748424886746,70.90926481333136,7513.92466869275,6.224581655787856,19,0,safe
service,2,101,40.79372836604745,51.319819062821324,8230.53804729903,4.932451863460824,18,0,risk
trunk,3,98,2.9713103444151,70.76534394759953,4358.628079893547,0.46480146557583424,4,1,risk
trunk,2,52,-1.6745802266709084,54.00372750421166,1346.3890754309184,1.1993446519301871,19,0,risk
motorway,4,75,24.680735219028037,92.98824695913106,4576.391446870656,5.631644467376376,10,0,safe
tertiary,4,87,39.42467694321773,46.239867869683174,5300.758409455242,21.355476648149015,2,0,high_risk
tertiary,2,30,11.60774582263322,66.2563684541277,1071.4316906746558,23.37977576143925,9,0,safe
residential,6,70,39.14878674599047,96.24658497779066,485.80434441328407,1.47777775211968,0,1,high_risk
unclassified,2,118,35.42777064021306,96.77300491059576,2585.274719716469,5.730979069300804,3,0,risk
service,3,77,36.53926470859866,33.34333744399388,8005.044689821188,4.457482020893896,16,1,risk
secondary,4,37,37.96063243215838,29.500446741315372,2904.209370542266,18.341515975326622,17,1,risk
trunk,2,95,21.56552184446476,24.373845758204364,9532.191349826131,19.813430652858084,10,1,risk
unclassified,5,45,0.33683410072987563,64.83292080124887,829.2446129688881,13.621381427982548,2,0,high_risk
trunk,4,118,10.012955506608883,25.485184554087795,9208.311816848185,11.283247891398815,17,1,risk
tertiary,2,61,10.114995206117293,88.88953346902169,4940.042114351051,4.097930073589623,5,1,risk
residential,2,44,20.31014986330541,24.919333696232762,1626.5876349722798,5.488040893157933,15,0,safe
tertiary,2,87,10.987420061328205,96.12832551348386,6491.903243361454,11.386241116003504,13,0,safe
unclassified,5,88,21.39481920216963,62.24218805841768,7641.1953319039285,8.969946428933815,23,0,risk
secondary,2,113,8.463824175537582,35.880716227092904,5092.989066091874,16.73146357473916,2,1,risk
unclassified,3,72,11.503540022457724,54.388158263188146,6140.811807284488,22.72128444705804,12,1,risk
trunk,3,68,15.143749263141036,88.09062702423992,2005.9125251988921,10.98895473039552,16,0,safe
primary,5,53,17.940646412071708,33.07608871847415,2594.06116653076,9.18848971630456,7,0,safe
residential,3,68,11.69097842763006,64.61917922648894,3524.9791515951065,10.410231986945151,13,0,safe
trunk,3,43,10.253581873967454,78.20277251923287,5556.764759457365,11.934038174017383,14,0,safe
tertiary,6,52,22.97199557514488,29.02340531414243,1645.5888729492815,24.55438137327275,1,0,risk
motorway,2,99,15.613626123718987,73.60859594755479,4948.220613025404,10.92714664898565,23,0,risk
secondary,4,116,0.8009255639569766,27.41090949502448,6634.128642663758,13.657451746972018,8,0,risk
trunk,1,70,39.48106178946285,76.20612559713761,693.1305412207201,16.760244415027962,1,0,high_risk
tertiary,5,33,27.43010613186395,68.94680436793448,6712.928835725833,5.919306535097585,19,0,safe
tertiary,1,34,9.355198334405529,81.62688973574579,4457.8263581076635,16.75431730147337,14,1,risk
tertiary,3,75,23.826750038407944,33.81848327581957,753.4627245355125,19.97860972429159,18,0,risk
trunk,6,77,38.42694142851488,81.88895737585364,7975.553553459847,11.207212292491134,6,1,risk
residential,4,102,27.010960218350263,23.219268673470424,782.5120615642791,17.838175817614932,20,0,high_risk
service,4,98,9.903953688159744,64.41444797149148,8294.845420151172,10.052958450684581,9,0,risk
tertiary,5,116,29.73360542395266,38.482094067543436,8595.810504105339,11.659102970815283,14,0,safe
primary,4,111,2.380687811336828,47.27035042457905,300.2914708806113,18.04387508064978,9,0,high_risk
residential,1,58,16.92345676474641,67.00649764491885,5013.135790457664,22.896651160281785,14,1,risk
unclassified,1,53,35.95359423057544,84.24369012478988,9459.96044616611,24.938694040434008,15,1,risk
service,2,43,27.558383904126615,77.28732037925741,2032.567777381478,19.221548883975906,15,0,safe
motorway,1,112,0.39331371582953967,24.198725185804506,3279.275277764374,24.858811447563404,7,1,high_risk
service,1,54,4.474748441992636,89.30731486803124,7278.880085698749,5.330107069023726,11,0,risk
service,3,30,43.973222485275606,74.22233430561917,9024.956495628316,3.3841880125750596,0,0,risk
residential,3,101,1.2831274805752901,31.122732705470206,1910.4550563679145,20.08443928594803,5,1,high_risk
residential,1,64,34.90077593522262,49.15678783517148,1682.983866909987,10.102904538653998,12,0,risk
secondary,3,77,15.036708939718405,89.03364996545875,593.7015388357449,22.512766090936918,6,0,risk
residential,2,108,30.031086507984725,66.68641489869509,909.8112268917525,16.077338955474936,20,0,high_risk
motorway,5,75,3.7583261949868927,92.34130467886948,4464.636477801268,18.093741315857333,20,0,high_risk
residential,2,95,34.500450801422275,50.057618771177566,9954.925276190348,23.638252515246304,14,1,risk
motorway,4,51,7.910147973428465,97.65129973999105,6014.338130617664,0.17716168618455985,23,0,risk
unclassified,2,115,6.138293820847494,97.53132960398878,6397.509366309089,17.312937731337943,2,0,risk
service,4,111,43.47932344543974,79.625790194059,4964.365401537817,15.012768060603705,9,1,high_risk
unclassified,3,80,27.63148180376119,44.45312580739659,2460.018352319335,12.203630238181637,0,0,safe
service,6,84,8.561861567806794,70.38751173396645,343.35797661568387,15.71456991360434,20,1,high_risk
service,4,118,5.568332190755658,23.178332269175268,1557.2822587855421,24.138672947348635,18,1,high_risk
residential,3,107,28.721501761727325,40.601120144048295,9194.571241878462,14.087802102906824,16,0,risk
trunk,3,109,35.87176346169422,27.837527231605385,6829.590218055482,7.333208330162755,17,0,risk
service,4,118,15.740856237942957,74.8143619365196,2749.142765445743,3.8174386408912104,14,0,risk
primary,2,46,4.622280268062038,53.9597099621734,8357.039720592675,11.99167957150212,9,1,safe
secondary,5,66,32.58917272188354,20.365509007262084,4136.733658612673,10.267854292545199,9,0,safe
tertiary,3,119,14.886597865184363,55.280448074493094,6226.182442571194,22.48756900328866,20,0,risk
tertiary,1,58,-1.8568807868325,50.78639799164421,3726.4404765567333,11.757720393310445,4,0,risk
tertiary,4,39,36.74267452683759,52.75747586740955,6211.208881935062,22.500589941443145,6,0,safe
unclassified,4,77,27.588066953405054,25.253405314629937,1093.6313664326556,8.278505973130788,7,1,safe
residential,2,87,17.78660206400442,61.21495670980928,5243.9338555091435,23.759678604477816,3,0,high_risk
trunk,2,88,26.988586050698224,66.82033809905462,1859.5879307532198,0.839829726987687,9,0,risk
service,3,78,12.203871875513688,93.09061969428038,1628.660067638425,1.4233739234328358,2,1,risk
